arm,length,H_r,H_r_norm,L_best,L_mix,spread,H_tok,segments,switch_rate,argmax_k,r_cluster-0,r_cluster-1,r_cluster-2,r_cluster-3,r_cluster-4,true_k
null,127,1.6741969969126164e-45,1.4715661088791498,-1.5124194528174213,-1.5208717730159567,1.590452179195374,1.2897489112851523,7,0.7619047619047619,cluster-1,1.8965973754792068e-88,1.0,9.147274386304841e-51,1.5523363047164252e-47,6.666852557602709e-53,cluster-1
null,115,9.484035102129845e-53,1.3574327462231646,-1.1757082731827446,-1.1831529518389396,1.8281987729279892,1.0635438518589657,3,0.6666666666666666,cluster-2,4.92817959192338e-92,7.61081491875923e-55,1.0,2.1748235097920088e-74,2.254896862445165e-72,cluster-2
null,127,3.3455022166121196e-49,1.4019578476861807,-1.2109782301534817,-1.2177194746059419,1.8872691477377586,1.2611088752422175,7,0.6746031746031746,cluster-2,8.070803161503261e-105,2.867927434462664e-51,1.0,3.806947097248107e-80,6.416070361731738e-54,cluster-2
null,127,9.322127924770295e-58,1.3347424945192887,-1.3596109705647146,-1.3663522150171747,2.0309914416215555,1.197496935562746,3,0.5555555555555556,cluster-2,9.546765656235532e-113,6.84283762780439e-60,1.0,3.7773135121107517e-84,1.8099741555547862e-80,cluster-2
null,127,2.114233792628655e-48,1.4403253234825413,-1.54048553226501,-1.5489378524635453,1.7403252068467026,1.249034833629437,9,0.6349206349206349,cluster-1,1.0272318477445415e-96,1.0,9.597836117161647e-56,5.55898159871621e-62,1.846221962301277e-50,cluster-1
null,127,2.5128478449497517e-65,1.3713363778163736,-1.3718568096010704,-1.3902490300997907,1.6223619115634227,1.2171964919406846,5,0.626984126984127,cluster-3,3.2959538196133277e-90,5.647601341340353e-69,8.911338967777381e-90,1.0,1.575948186627931e-67,cluster-3
null,127,1.5557432795900917e-55,1.3768339774199603,-1.5044338196281373,-1.5111750640805974,1.6814268818051799,1.2212118705245874,6,0.6746031746031746,cluster-2,1.8206610677703047e-93,1.1869016690911308e-57,1.0,1.247618972510014e-83,7.543038134838599e-77,cluster-2
null,127,9.46804892754575e-66,1.420856487247337,-1.322359460545337,-1.3394279839399705,1.3865686852162278,1.2329332033741993,7,0.6587301587301587,cluster-4,3.3361890017102518e-77,4.123937068581947e-69,2.604923470673107e-71,5.692745788725884e-68,1.0,cluster-4
null,127,2.1693118216018488e-45,1.3916633857589549,-1.6451185331569882,-1.6535708533555236,1.85268035648376,1.2231617042351768,7,0.7301587301587301,cluster-1,6.526424900665534e-103,1.0,2.0175967705016455e-47,7.510077340489292e-77,1.37640605858394e-70,cluster-1
null,127,6.964689613394116e-60,1.3915710513922461,-1.4270291065606546,-1.43548142675919,1.6658070481668306,1.189000320793264,7,0.753968253968254,cluster-1,1.3235710680077137e-92,1.0,3.8329160461881435e-64,9.718690504834472e-84,4.893821639054498e-62,cluster-1
null,127,4.668413405948263e-53,1.385758072104705,-1.1360209307332678,-1.142762175185728,1.9655485378475637,1.2159342042873422,7,0.6904761904761905,cluster-2,3.884952781572489e-109,3.724982652414097e-55,1.0,1.6336520167454505e-75,3.18770018415457e-64,cluster-2
null,127,1.6978374465743645e-61,1.3626987044360488,-1.4136148287555363,-1.4203560732079965,1.9409537728377215,1.207060973182425,7,0.5714285714285714,cluster-2,8.829168944945138e-108,1.1716838630139514e-63,1.0,1.0660440593054428e-80,1.0061334256318617e-68,cluster-2
null,127,4.476913576437056e-55,1.4364067170724608,-1.231361449234129,-1.2398137694326643,1.3762086883304627,1.2744461616705658,2,0.6587301587301587,cluster-1,2.2128358631453225e-72,1.0,1.243541863526857e-76,3.443491896921972e-57,3.930921347700465e-67,cluster-1
null,127,4.378455281728493e-33,1.453558537604535,-1.1136669249046507,-1.122119245103186,1.5880427322988433,1.2803410315930681,6,0.6349206349206349,cluster-1,2.5755450497506776e-88,1.0,5.551026654608496e-35,1.605028831875451e-73,1.2243173384289247e-48,cluster-1
null,127,5.99049058874442e-67,1.2457346848815476,-1.3757701483298475,-1.3825113927823076,2.180293285940576,1.1537415498544663,3,0.6666666666666666,cluster-2,5.559726619096533e-121,3.8024546062649087e-69,1.0,2.279731678864476e-99,6.504466845069332e-99,cluster-2
null,127,8.529303891081819e-45,1.5037415689613651,-1.5448305625615157,-1.563222783060236,1.1465994767316685,1.2881982563225927,17,0.7380952380952381,cluster-3,1.141113497192866e-51,8.035957261290203e-47,5.739157408987618e-64,1.0,1.1656256663668403e-55,cluster-3
null,127,1.2033919627728876e-33,1.5071740768130333,-1.2385342815729576,-1.2452755260254178,1.275154173843504,1.3161790501506556,11,0.753968253968254,cluster-2,4.659748722401419e-71,1.5007788943486112e-35,1.0,2.85829141797923e-53,2.0411303861503322e-47,cluster-2
null,127,5.900499478014905e-47,1.3730753178943658,-1.3799979142316683,-1.3867391586841284,1.9699992983359988,1.2111707155996898,10,0.626984126984127,cluster-2,2.20750793417351e-109,5.308237656526823e-49,1.0,1.5671878285722473e-84,1.0101879486152765e-66,cluster-2
null,127,1.2033919627728876e-33,1.5071740768130333,-1.2385342815729576,-1.2452755260254178,1.275154173843504,1.3161790501506556,11,0.753968253968254,cluster-2,4.659748722401419e-71,1.5007788943486112e-35,1.0,2.85829141797923e-53,2.0411303861503322e-47,cluster-2
null,127,3.7740840724212187e-47,1.2833711739909839,-1.5614645650067667,-1.5682058094592268,2.0709072323296014,1.1350598851454912,3,0.6666666666666666,cluster-2,6.001846599469452e-115,3.3815431358105366e-49,1.0,1.031430146675309e-102,4.12901412745862e-95,cluster-2
null,127,2.560549383127713e-60,1.3647095904906383,-1.4517220324418676,-1.4584632768943278,1.8522342471625861,1.198411292406003,7,0.6746031746031746,cluster-2,6.90686047055665e-103,1.8010232745991458e-62,1.0,2.0145799276235337e-79,3.976574104467681e-75,cluster-2
null,127,5.859293805998918e-39,1.4000924543229865,-1.3000304454893579,-1.3084827656878932,2.02357723206047,1.2307687809412693,22,0.7222222222222222,cluster-1,2.447879020389691e-112,1.0,6.330220858036155e-41,1.937949074179878e-72,5.318925179584527e-62,cluster-1
null,127,1.6422645932297706e-40,1.525164976196748,-1.015351302980438,-1.0324198263750715,1.0356423685869833,1.3265690617361878,18,0.7142857142857143,cluster-4,7.563655333857547e-58,1.1658068043976995e-42,1.4490373582037545e-52,5.307241489416436e-43,1.0,cluster-4
null,118,3.4815805533783324e-49,1.375543868250125,-1.548919160487288,-1.556174567652224,1.823557966846531,1.098176369700421,3,0.6324786324786325,cluster-2,3.536574677719648e-94,2.9927027261465256e-51,1.0,5.070176789984468e-81,2.2009096151268767e-62,cluster-2
null,127,3.93922441905107e-61,1.3218559967180252,-1.2742521030696359,-1.280993347522096,2.277348315621924,1.1708849962110304,10,0.6031746031746031,cluster-2,2.465724386941408e-126,2.734491718899397e-63,1.0,1.0864469403201212e-82,7.719836765516605e-74,cluster-2
null,127,1.549114814605538e-53,1.370632174627846,-1.2591331662155512,-1.2658744106680113,1.9959104042353595,1.1877455182310472,10,0.6428571428571429,cluster-2,8.217976282781263e-111,1.2251866510697212e-55,1.0,5.096015188920242e-77,9.46942294008964e-71,cluster-2
null,127,2.2166468627731784e-42,1.3958680891168322,-1.55624065248985,-1.5629818969423102,2.0172569695420153,1.230273019289755,3,0.6428571428571429,cluster-2,5.462438400147087e-112,2.2051148951801028e-44,1.0,1.1491310268866712e-78,1.8396500960198966e-56,cluster-2
null,127,4.9692373821878697e-57,1.338340449897827,-1.1636184331938977,-1.1703596776463578,2.1174383689099407,1.2075673702448566,5,0.6507936507936508,cluster-2,1.6287014302328925e-117,3.6933374099013425e-59,1.0,1.63636679905379e-88,2.2549433136278577e-69,cluster-2
null,127,3.023624331473051e-63,1.2856648602253027,-1.4232088824895424,-1.4299501269420025,2.192629596379798,1.159979300665956,9,0.6111111111111112,cluster-2,1.1604844091502314e-121,2.0298218626223988e-65,1.0,1.315164662216202e-94,6.853644207562685e-85,cluster-2
null,127,3.509114121271961e-35,1.4956675033129763,-1.2895931934747171,-1.2980455136732525,1.4111204372616264,1.2968752906361134,17,0.7619047619047619,cluster-1,1.476008848839468e-78,1.0,4.189331358858236e-37,4.777308680275055e-52,6.457411343533206e-49,cluster-1
null,127,2.4796785609809396e-39,1.4456410653140686,-1.5339271365188238,-1.5423794567173592,1.6236243060254674,1.2313919308007897,15,0.7063492063492064,cluster-1,2.8077164570464094e-90,1.0,2.654052427100314e-41,4.720914108802729e-74,2.2633504205101583e-50,cluster-1
null,127,3.02679824099513e-45,1.3636112814495494,-1.4426897905004306,-1.4494310349528907,1.7549124890425074,1.2195521807602014,11,0.6825396825396826,cluster-2,1.6110206335449063e-97,2.8239440371349633e-47,1.0,7.217633550770113e-77,2.9902423700796084e-93,cluster-2
null,127,1.5639022600594223e-44,1.4515863536730036,-1.5486990861066683,-1.5571514063052037,1.4486088790292817,1.2523302264029788,10,0.6507936507936508,cluster-1,1.2629873188320266e-80,1.0,1.4820134203706091e-46,2.120508292257551e-67,8.43957982739438e-64,cluster-1
null,127,8.333465371675419e-39,1.4476484999526216,-1.1234689547320988,-1.1319212749306344,1.7726967879167692,1.2749737976806637,11,0.7380952380952381,cluster-1,1.683453011422954e-98,1.0,8.431097666096454e-46,6.213624129307756e-67,9.037923860547513e-41,cluster-1
null,127,2.3942847116138656e-62,1.3301340436023668,-1.1920611764502338,-1.198802420902694,1.8488225261057454,1.1806468078804204,3,0.6825396825396826,cluster-2,1.0652597540756167e-102,1.6301314786246645e-64,1.0,1.8867343855862583e-94,4.9812663134481536e-79,cluster-2
null,127,1.870586435072724e-42,1.47604977432998,-1.4491359680656373,-1.4575882882641726,1.4422772024560164,1.2815038591529322,8,0.6746031746031746,cluster-1,2.8224427336588848e-80,1.0,1.8576864330388283e-44,1.1344557778069372e-58,1.7853795620317342e-54,cluster-1
null,127,2.3154261487628484e-45,1.3435550927097621,-1.3882602481391486,-1.3950014925916088,1.9883456492987204,1.2026247772866085,1,0.7142857142857143,cluster-2,2.1478401770485741e-110,2.154810929555053e-47,1.0,4.161398386627075e-95,7.238848630122037e-74,cluster-2
null,127,7.640425730721432e-32,1.5212792400945032,-1.2159576416015625,-1.233026164996196,1.1245707113911787,1.3235505187263046,20,0.746031746031746,cluster-4,9.415718861148761e-63,1.0055872916942622e-33,2.152856013636911e-54,2.999709846408424e-43,1.0,cluster-4
null,127,4.6336306745941794e-42,1.5131228240304346,-1.0971139021745817,-1.115506122673302,1.140631728284941,1.3402562808587537,15,0.6904761904761905,cluster-3,4.643647112818848e-44,3.69133638481529e-52,1.2246209486468117e-63,1.0,2.5650473019760184e-48,cluster-3
null,127,6.41702113871129e-44,1.4925039198766892,-1.4565142533910556,-1.464966573589591,1.2326488344688116,1.2874744754572367,15,0.6984126984126984,cluster-1,1.0298203258020278e-68,1.0,1.7929203378179276e-55,6.16427694026213e-46,4.2015159197149357e-57,cluster-1
null,127,8.864979363875585e-44,1.4239687240974856,-1.387449850247601,-1.394191094700061,1.6148637185885213,1.2540815868128523,6,0.6746031746031746,cluster-2,8.541751741504902e-90,8.542594697674865e-46,1.0,7.239645797261057e-75,6.695174289771174e-66,cluster-2
null,127,5.006716339773303e-59,1.2197205472553017,-1.3525825560562255,-1.3593238005086856,2.619228333000123,1.1204971136448796,7,0.6666666666666666,cluster-2,3.430960300968194e-145,3.597360702037369e-61,1.0,1.983768464823425e-111,8.975251547657474e-87,cluster-2
null,127,2.859980083626229e-51,1.4496012752029115,-1.5244239146315206,-1.5328762348300562,1.5852776474840058,1.2216808942229203,19,0.7380952380952381,cluster-1,3.6591356305576546e-88,1.0,2.342000058168303e-53,1.72916158422543e-55,3.085092256430375e-63,cluster-1
null,127,5.9063847459615e-75,1.1855353643792441,-1.1819758377675935,-1.1887170822200537,2.3589578463336616,1.12409566804478,1,0.6587301587301587,cluster-2,7.77567831887483e-131,3.354207374901911e-77,1.0,2.223079080896508e-112,1.290303816883404e-100,cluster-2
null,127,4.869865397762975e-44,1.4873520769811603,-1.1282001405250368,-1.1452686639196703,1.3391333151990035,1.298393888649613,6,0.7380952380952381,cluster-4,1.379010001198986e-74,5.846795888761467e-49,8.04255889660537e-60,4.6592925278142505e-46,1.0,cluster-4
null,127,4.61101985213016e-43,1.4684859057749169,-1.4368878462183194,-1.4453401664168548,1.6411475234144315,1.2609771646082135,19,0.7698412698412699,cluster-1,3.032865823408626e-91,1.0,2.7688719040568896e-53,4.0791333127319285e-51,4.515788424919964e-45,cluster-1
null,127,8.266754020354481e-51,1.5014300536620446,-1.6495149867741141,-1.6679072072728345,1.0829042449710877,1.2901998980862093,11,0.7380952380952381,cluster-3,1.870613530652999e-60,4.981826295326329e-53,1.8135722207429436e-53,1.0,5.1717840808470426e-55,cluster-3
null,127,4.652179794166075e-35,1.434046253748853,-1.2327496385949803,-1.2394908830474405,1.8288708784448817,1.2516925613130707,10,0.7142857142857143,cluster-2,1.3424453378660647e-101,5.572959675163685e-37,1.0,5.497177671654012e-68,8.512010876439231e-55,cluster-2
null,127,2.7164186155474283e-49,1.473428258512611,-1.2125634621447465,-1.221015782343282,1.315915445643147,1.2798726165082628,7,0.7222222222222222,cluster-1,2.6312267752088484e-73,1.0,1.4203431232126286e-53,3.0626458938927707e-65,2.3150175241685366e-51,cluster-1
null,127,2.1527669287252402e-46,1.4205801851794817,-1.2665669598917322,-1.2733082043441926,1.6899341973732775,1.2570286434462523,3,0.746031746031746,cluster-2,6.180231158351315e-94,1.9597102328245465e-48,1.0,3.0814531690650255e-66,4.332772417077792e-71,cluster-2
null,127,4.839066889598551e-66,1.3214544713049519,-1.142275832769439,-1.1490170772218993,1.7375990499661662,1.216667421069014,3,0.6428571428571429,cluster-2,1.4522144258797406e-96,3.113138229105921e-68,1.0,4.576048531579003e-90,1.3821843268287533e-91,cluster-2
null,127,1.0703168050901411e-39,1.524390936077249,-1.0428667443943775,-1.0599352677890108,1.0582233338844118,1.3443054657153257,12,0.7063492063492064,cluster-4,5.808635816763805e-53,3.9674738002796684e-42,4.298031311508513e-59,7.306771835718503e-42,1.0,cluster-4
null,117,2.47421092205314e-73,1.236927942810481,-1.2254891680856037,-1.2580335365405388,2.0476092477130075,1.0500844548401573,4,0.46551724137931033,cluster-0,1.0,9.035423371124441e-105,2.208611363683502e-94,1.435721656166175e-75,4.7821805798852404e-88,cluster-0
null,127,2.265799879674863e-37,1.5125692448571268,-1.113325224148007,-1.1303937475426402,1.1033863458107773,1.3277937111913072,10,0.7063492063492064,cluster-4,7.896540905304057e-61,2.5495578325300283e-39,1.3876681585802458e-61,1.3974446612442233e-43,1.0,cluster-4
null,127,7.968344671796455e-35,1.4790391763170088,-1.1265375332569514,-1.1349898534554868,1.646901408518393,1.2969938344227239,12,0.6984126984126984,cluster-1,1.4604791701712078e-91,1.0,2.0790614109391206e-41,4.5091898020677646e-55,9.607929512311791e-37,cluster-1
null,127,5.691469585201934e-51,1.4582849484360965,-1.1886164147084153,-1.1970687349069509,1.5525594395915356,1.2567230185523135,14,0.6825396825396826,cluster-1,2.333266388570387e-86,1.0,4.716986229362644e-53,2.283112495664818e-58,6.4040821170226095e-56,cluster-1
null,127,2.19991113755941e-37,1.5189203305347385,-1.3049595149483268,-1.334941334706023,1.1481640432763287,1.3241164310501328,10,0.6587301587301587,cluster-0,1.0,4.79029570892717e-47,4.704937341522472e-64,6.590724891060834e-50,2.4747386361210342e-39,cluster-0
null,127,4.706447341986564e-63,1.4295020978241642,-1.4626723161832553,-1.4797408395778888,1.3953039214367002,1.2333995984822592,9,0.7063492063492064,cluster-4,1.1001583655026197e-77,4.1707664093901807e-69,3.140253809237217e-65,2.7251557199584365e-67,1.0,cluster-4
null,127,3.763774960693244e-55,1.4344040783592085,-1.1911767674243356,-1.2082452908189691,1.681131438007505,1.2693926833290337,3,0.6904761904761905,cluster-4,1.890272543325641e-93,1.0016406353934892e-62,2.1223226471606638e-58,2.6729698146599044e-57,1.0,cluster-4
null,127,4.54969171281136e-57,1.2551375878643467,-1.3865056075449065,-1.3932468519973666,2.329630934347318,1.1603920784395831,3,0.5396825396825397,cluster-2,3.223115164002615e-129,3.3792821622748216e-59,1.0,3.5943100040867237e-109,6.171377764015927e-85,cluster-2
null,127,1.223880064801445e-47,1.4632777489422728,-1.2402937280850148,-1.247034972537475,1.380156509519562,1.2660152772974922,5,0.7619047619047619,cluster-2,7.532111781450625e-77,1.085533062337016e-49,1.0,1.34704677444532e-56,1.2444159688036635e-67,cluster-2
null,127,7.327082689968691e-52,1.4474284676212563,-1.2900217611958662,-1.2984740813944016,1.5211969811146653,1.2645577436554412,4,0.6984126984126984,cluster-1,1.2524870441574775e-84,1.0,4.965057425107136e-67,2.630164378539805e-57,5.975965390774947e-54,cluster-1
null,127,8.248921442121172e-53,1.3494185990510723,-1.2260984886349655,-1.2328397330874257,1.850103423351378,1.2234353770473607,1,0.626984126984127,cluster-2,9.053304351299697e-103,6.61218880078051e-55,1.0,6.094867574527874e-87,2.3193210697750335e-82,cluster-2
null,127,3.3793198225377896e-40,1.4901734121780235,-1.2522334301565576,-1.260685750355093,1.4106477752445252,1.269043807930966,9,0.8015873015873016,cluster-1,1.56732414256637e-78,1.0,5.765957177586262e-47,2.762147601943292e-56,3.5405558854895627e-42,cluster-1
null,127,9.322127924770295e-58,1.3347424945192887,-1.3596109705647146,-1.3663522150171747,2.0309914416215555,1.197496935562746,3,0.5555555555555556,cluster-2,9.546765656235532e-113,6.84283762780439e-60,1.0,3.7773135121107517e-84,1.8099741555547862e-80,cluster-2
null,127,1.7692286076150155e-56,1.4533025352124398,-1.4870264248585139,-1.4954787450570493,1.432277409110482,1.2444649846439346,9,0.6825396825396826,cluster-1,1.0050038672346971e-79,1.0,1.5669148484630358e-59,1.1670609925223754e-58,1.8060594051341148e-62,cluster-1
null,127,2.063408180399009e-50,1.442603422227699,-1.168583907480315,-1.1753251519327752,1.6607757328063484,1.2521922467193112,9,0.7222222222222222,cluster-2,2.507560803078618e-92,1.7312564959370038e-52,1.0,6.43885321908906e-60,3.051167428463118e-60,cluster-2
null,123,1.1896592752893713e-35,1.4923340176090087,-1.302052939810404,-1.3090134117247327,1.2734584653280616,1.2606966809998932,16,0.6147540983606558,cluster-2,9.42136687191571e-69,1.4019447149442246e-37,1.0,6.076447345386945e-53,4.38451252143693e-57,cluster-2
null,127,3.026752486964689e-45,1.3636112431860914,-1.4426896703524852,-1.4494309148049453,1.7549126091904528,1.219552180242074,11,0.6825396825396826,cluster-2,1.6109960515084302e-97,2.823900947497325e-47,1.0,7.21752341926247e-77,2.9901967429501457e-93,cluster-2
null,127,6.866658249181656e-71,1.2808722659538467,-1.6517330379936639,-1.658474282446124,2.293202678049643,1.1334026357331295,3,0.6349206349206349,cluster-2,3.292235106984163e-127,4.119840502794636e-73,1.0,3.0534728594015137e-90,3.923838959770381e-80,cluster-2
null,127,4.9578027498119054e-39,1.5001221966174163,-1.4216414323941928,-1.4300937525927284,1.5084353469488192,1.315940768177183,13,0.6984126984126984,cluster-1,6.333536373764111e-84,1.0,4.424941788812524e-41,6.696788646288114e-42,2.2029143343103416e-42,cluster-1
null,127,6.19993303762279e-56,1.3410603553437501,-1.328040175550566,-1.3347814200030261,2.0083041453924704,1.2078202586614162,7,0.6349206349206349,cluster-2,1.7028764617335983e-111,4.6968103802884925e-58,1.0,2.752858578061192e-94,2.3391161398452837e-68,cluster-2
null,127,1.2507401361032382e-64,1.2434767916263307,-1.4470779539093257,-1.453819198361786,2.3278839832215796,1.1109390110104882,2,0.5476190476190477,cluster-2,4.0237372184190345e-129,8.219539773557109e-67,1.0,1.1622497236281325e-110,1.060926726686148e-83,cluster-2
null,127,6.800547440549487e-49,1.3422462179533594,-1.0822365828386442,-1.0889778272911044,1.9752429151159572,1.1824549944112612,12,0.6666666666666666,cluster-2,1.134197005746152e-109,5.87975824351396e-51,1.0,4.620759170512741e-91,8.398475635380724e-78,cluster-2
null,127,5.2689311866590925e-30,1.452673201984078,-1.1910169706569882,-1.1994692908555236,1.9180636668768456,1.3152722864151167,11,0.6666666666666666,cluster-1,1.6159680098361124e-106,1.0,7.349804097022523e-32,3.067308650234471e-59,9.81030658017369e-42,cluster-1
null,127,2.531954517245969e-31,1.5007431635305841,-1.2180358406126968,-1.2247770850651571,1.3246721883458417,1.2978053358390793,8,0.7698412698412699,cluster-2,8.653197983016576e-74,3.386527767528189e-33,1.0,5.88345728200919e-52,5.0433034323438804e-52,cluster-2
null,127,1.3815963325470419e-45,1.4363679378031766,-1.073008980338029,-1.0814613005365645,1.8056478425273748,1.252883771876797,12,0.7936507936507936,cluster-1,2.5631405870867214e-100,1.0,1.842441049237106e-53,1.8879871456199304e-64,1.2795500926069768e-47,cluster-1
null,127,8.59536708968049e-53,1.4095399093533647,-1.1761433759073572,-1.1828846203598176,1.634551281065453,1.203037346888416,7,0.7301587301587301,cluster-2,7.009250433432854e-91,6.892184734398601e-55,1.0,5.5231831531366875e-74,2.9546843089771403e-70,cluster-2
null,127,4.3783073128321585e-69,1.2186178007587094,-1.3209783599132627,-1.327719604365723,2.221023199126477,1.1271140643131883,4,0.5079365079365079,cluster-2,3.151946344620985e-123,2.6944699734547316e-71,1.0,2.1024803309826924e-106,5.27927801441285e-102,cluster-2
null,127,1.6019628487262704e-41,1.4014613135280192,-1.2472037968673104,-1.2539450413197708,1.635355431263841,1.2321499956066848,12,0.6825396825396826,cluster-2,6.328755997432418e-91,1.6259443871798208e-43,1.0,3.0475272704072605e-82,4.894522368271206e-73,cluster-2
null,127,1.6666521356982173e-46,1.4649732398486883,-1.4535319410909817,-1.471924161589702,1.2890866497370201,1.24609818315967,13,0.7222222222222222,cluster-3,2.421439682823931e-58,1.5136305449694715e-48,7.941658868728702e-72,1.0,6.125965358445328e-71,cluster-3
null,127,6.800547440549487e-49,1.3422462188819404,-1.0822365828386442,-1.0889778272911044,1.9752429151159572,1.1824550004504066,12,0.6666666666666666,cluster-2,1.134197005746152e-109,5.87975824351396e-51,1.0,4.620900187043455e-91,8.398219338155196e-78,cluster-2
null,127,2.898704615821901e-44,1.4877382398478165,-1.079046294445128,-1.0961148178397613,1.242061584953248,1.32068764960614,8,0.6349206349206349,cluster-4,3.1159999984985564e-69,2.763236619926828e-46,1.2355161777831075e-56,3.0339797998484017e-59,1.0,cluster-4
null,117,3.6589835065983335e-33,1.53413476025568,-1.4254960280198317,-1.4440233995678526,0.9889300745776577,1.2239144998428748,20,0.7413793103448276,cluster-4,7.354792664414073e-48,2.2757817089025118e-36,5.62387550065186e-51,4.389012915609686e-35,1.0,cluster-4
null,127,4.893770737332829e-42,1.4319346404380038,-1.3965166947973056,-1.4032579392497657,1.7216822106068528,1.2462375637433236,13,0.6666666666666666,cluster-2,1.0963024268443603e-95,4.907363781572072e-44,1.0,5.743758265320042e-71,6.618209863564778e-58,cluster-2
null,127,5.709659614371424e-40,1.4976580912620774,-1.330839142085999,-1.3392914622845344,1.445962980976255,1.3074251015916776,12,0.7698412698412699,cluster-1,1.767398790104674e-80,1.0,6.014331442152779e-42,2.0508708492095504e-47,1.1297602637734651e-45,cluster-1
null,127,4.641740880377465e-56,1.4151795855395384,-1.1055678720549336,-1.122636395449567,1.5045364259734868,1.2725956415885684,7,0.6587301587301587,cluster-4,2.712181743364427e-82,3.508474632317972e-58,1.4962024300102836e-62,1.0391848626021264e-83,1.0,cluster-4
null,127,7.064637005066083e-62,1.3071972238425644,-1.2612355149637058,-1.267976759416166,1.961175873523622,1.151374875318576,7,0.6428571428571429,cluster-2,6.7695810307091435e-109,4.8458513811661996e-64,1.0,1.1314419961788596e-98,4.4348703300499344e-82,cluster-2
null,127,9.405619727104738e-56,1.4544210868025458,-1.4175678163062868,-1.4260201365048224,1.412630696934978,1.2555578484998398,15,0.7777777777777778,cluster-1,1.2184002682850825e-78,1.0,1.857412434553521e-64,5.106514403708836e-58,2.009098769516755e-58,cluster-1
null,127,1.0541827668361515e-60,1.3645825889846561,-1.2542880801703986,-1.2610293246228588,1.780803770530881,1.2134392009140096,7,0.6587301587301587,cluster-2,6.01252834032686e-99,7.368524982255022e-63,1.0,2.6480028928476238e-80,3.9211196725488765e-78,cluster-2
null,127,1.6079660761584845e-43,1.4142264802899265,-1.3261599803534079,-1.3346123005519435,1.766575730691745,1.237494999610373,10,0.6904761904761905,cluster-1,3.6627759476195666e-98,1.0,1.5585205745502223e-45,5.197225557965862e-67,1.7242206013670528e-71,cluster-1
null,127,8.271451552561671e-62,1.3280359608804757,-1.3356704111174336,-1.3424116555698937,2.2284390907587968,1.1816366768545388,11,0.6428571428571429,cluster-2,1.2290013289387387e-123,5.6798292538850266e-64,1.0,6.812347407318086e-80,5.291145084343365e-75,cluster-2
null,127,2.114233792628655e-48,1.4403253234825413,-1.54048553226501,-1.5489378524635453,1.7403252068467026,1.249034833629437,9,0.6349206349206349,cluster-1,1.0272318477445415e-96,1.0,9.597836117161647e-56,5.55898159871621e-62,1.846221962301277e-50,cluster-1
null,103,8.850912704820679e-34,1.4555515412836701,-1.4089305099931735,-1.419352302859329,1.7928908264752732,1.0329923269111023,9,0.6862745098039216,cluster-1,6.30685669323659e-81,1.0,9.28413311012051e-43,1.0995525272361176e-35,5.335986710530216e-43,cluster-1
null,127,4.716504243029815e-53,1.3866559723551455,-1.1003574161078986,-1.1070986605603588,1.9719187819112944,1.2409065503853602,3,0.6666666666666666,cluster-2,1.7299453762973397e-109,2.676660799165507e-59,1.0,1.1890324855572137e-78,3.763374773533501e-55,cluster-2
null,127,4.1766812812762586e-47,1.4758432487713566,-1.5001221904604454,-1.5085745106589807,1.4332000251830093,1.2893988640536995,12,0.8095238095238095,cluster-1,8.938825826852916e-80,1.0,3.254551455176882e-51,3.418229269378857e-59,3.711462584035025e-49,cluster-1
null,127,4.022318860968166e-43,1.4995218980014589,-0.8979161780650221,-0.9149847014596555,1.0898429089643824,1.3396681541878583,3,0.6984126984126984,cluster-4,3.302389981767627e-57,3.933935569443172e-45,9.155475830318745e-59,7.749600038981931e-61,1.0,cluster-4
null,127,2.3154261487628484e-45,1.3435550927097621,-1.3882602481391486,-1.3950014925916088,1.9883456492987204,1.2026247772866085,1,0.7142857142857143,cluster-2,2.1478401770485741e-110,2.154810929555053e-47,1.0,4.161398386627075e-95,7.238848630122037e-74,cluster-2
null,127,5.515522289939916e-46,1.369077013048131,-1.2789597398652806,-1.2857009843177407,1.9778930183470718,1.202299455588921,10,0.6666666666666666,cluster-2,8.100671012259043e-110,5.064675305514068e-48,1.0,1.4008320487454411e-83,1.6377681637977747e-70,cluster-2
null,127,1.3195696972452302e-29,1.4852765369816185,-1.1663216418168676,-1.174773962015403,1.4951535923274482,1.3153153895561445,14,0.7777777777777778,cluster-1,3.421422816995115e-83,1.0,2.0794706833234877e-59,1.1121224835669185e-44,1.8649339769502876e-31,cluster-1
null,127,3.492682903603599e-44,1.436985137086079,-1.3736818568913016,-1.382134177089837,1.519709909994771,1.2414846549919334,12,0.7142857142857143,cluster-1,1.5128408519029228e-84,1.0,3.335439935443385e-46,4.808309406852515e-70,1.703382369437541e-67,cluster-1
null,127,2.102477215284006e-35,1.4870049179544673,-1.4650391105591782,-1.4734914307577136,1.548078642116757,1.2927267115885819,9,0.7619047619047619,cluster-1,4.121966884774535e-86,1.0,2.4945884921051953e-37,1.0402295576234387e-50,1.7606923887599493e-47,cluster-1
null,127,9.322127924770295e-58,1.3347424945192887,-1.3596109705647146,-1.3663522150171747,2.0309914416215555,1.197496935562746,3,0.5555555555555556,cluster-2,9.546765656235532e-113,6.84283762780439e-60,1.0,3.7773135121107517e-84,1.8099741555547862e-80,cluster-2
